,RA,DEC,Distance,x,y,z
4336,167.14749999999998,-58.975,-1000000.0,502498.87187935866,-114649.24886073568,856942.4913584581
4337,167.14166666666665,-61.947222222222216,111111.11111111112,-50943.49930082035,11628.634915662517,-98057.19627508851
4338,167.47250000000003,-32.3675,100.0,-82.45227449742184,18.320752867200216,-53.53477789793075
4339,168.04583333333332,68.27194444444444,100.0,-36.21733340097116,7.6679562612744645,92.8951409283504
4340,167.9320833333333,14.400277777777777,100.0,-94.71767411493991,20.250240842819014,24.869458298561018
4341,167.72791666666666,-58.45527777777778,100.0,-51.1209248087439,11.12007476647838,-85.22320683878706
4342,167.91458333333333,-22.825833333333332,19607.843137254902,-17671.775506005495,3783.795988433415,-7606.493993848525
4343,168.18541666666667,54.89416666666666,100.0,-56.29054714579256,11.774661559086306,81.80911713981689
4344,168.13416666666666,35.81361111111111,100.0,-79.35968099730967,16.67428862465681,58.51503337491047
4345,168.06166666666667,-32.43388888888889,100.0,-82.5755577047938,17.459107490197066,-53.63260981332171
4346,168.12666666666667,-18.5,100.0,-92.80341292111659,19.511640126580726,-31.730465640509216
4347,168.14416666666665,-21.749166666666667,100.0,-90.90011346805738,19.082487839272584,-37.05439284832915
4348,167.8729166666667,-71.4363888888889,100.0,-31.125286335639675,6.688073678613024,-94.79707917965557
4349,168.13791666666665,-49.10111111111111,100.0,-64.07446296679161,13.458327708260573,-75.58661661176743
4350,168.4175,41.08861111111111,100.0,-73.83462877419456,15.132572402441758,65.72254442930326
4351,168.14999999999998,-60.3175,200000.0,-96928.01072711834,20337.609839492503,-173756.56063153475
4352,168.23708333333332,-49.73638888888889,100.0,-63.27325651900046,13.175738329317342,-76.30789558727278
4353,168.31125,-44.37222222222222,100.0,-69.99884701385753,14.481731239684379,-69.93168721711295
4354,168.18833333333333,-64.16972222222223,100.0,-42.64810350359915,8.918716491450642,-90.00886491724812
4355,168.44,-0.06972222222222223,55555.55555555556,-54428.592464445144,11132.991738501332,-67.60455773654796
4356,168.52708333333334,20.52361111111111,20833.333333333332,-19121.14324749696,3880.8289021261053,7304.028047516103
4357,168.5075,8.060555555555556,100.0,-97.02692955781464,19.72712575937382,14.021963124210732
4358,168.55999999999997,15.429444444444444,38461.53846153846,-36338.760932294135,7353.583877965765,10232.751286125238
4359,168.41375,-53.23166666666667,100.0,-58.638395397763595,12.02206950332025,-80.10623215476356
4360,168.37833333333333,-59.61944444444445,100.0,-49.537289866515756,10.188068861745005,-86.26853519997391
4361,168.80083333333334,23.095555555555553,100000.0,-90233.60896524179,17865.37185684477,39226.576469588756
4362,169.01666666666668,52.77305555555555,19230.76923076923,-11421.002218653948,2216.5703755451486,15312.413568698365
4363,168.725,-43.73416666666667,100.0,-70.86097631427798,14.127269621721696,-69.13134085798217
4364,168.96625,13.307500000000001,100.0,-95.51597239877243,18.624820332936896,23.01771240333766
4365,168.9908333333333,12.844722222222222,100.0,-95.70332944572417,18.61873321369308,22.23095829064744
4366,169.17458333333335,49.47638888888889,100.0,-63.819821719050736,12.203625556140887,76.0138268937572
4367,169.1654166666667,-3.6516666666666664,52631.57894736842,-51588.41384236176,9873.291493680526,-3352.129890548436
4368,169.2425,-7.134722222222223,250000.0,-243704.72568403368,46301.83942489737,-31050.7060328895
4369,169.11541666666668,-45.88,62500.0,-42727.44620912202,8216.086788490806,-44867.70841407628
4370,169.32250000000002,2.0105555555555554,100000.0,-98208.06715001634,18516.666751605222,3508.361308057948
4371,169.29916666666665,-38.01444444444444,100.0,-77.41547865832953,14.628972715307516,-61.586011572405894
4372,169.41333333333333,-34.73722222222222,100.0,-80.77859041066708,15.09784673985982,-56.981350941210486
4373,169.54541666666668,31.529166666666665,7299.2700729927,-6118.422302809918,1128.966793340182,3817.02581894598
4374,169.54583333333335,31.529166666666665,7299.2700729927,-6118.430512726335,1128.9222988877416,3817.02581894598
4375,169.42916666666665,-36.53444444444444,100.0,-78.98628326493511,14.740268550721073,-59.530593303309644
4376,169.61958333333334,33.094166666666666,50000.0,-41203.127723020654,7547.6326042299315,27300.83346551919
4377,169.5875,11.98472222222222,100.0,-96.20940208474487,17.67942709221316,20.76508627930566
4378,169.32916666666665,-67.8236111111111,100.0,-37.093187840065276,6.989275876722821,-92.60262112154652
4379,169.78291666666667,38.18555555555555,40000.0,-30941.951252756444,5576.860609533981,24728.4103495124
